customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalcharge_tenure_ratio
6227-FBDXH,69,1,1,2,99.5,6841.45,0,99.15
2153-MREFK,37,1,1,0,99.2,3754.6,1,101.48
2911-WDXMV,18,1,0,3,80.55,1406.65,0,78.15
7206-PQBBZ,11,1,0,0,70.2,834.7,0,75.88
3106-ULWFW,8,1,0,3,85.2,627.4,1,78.42
0925-VYDLG,3,1,0,0,75.25,242.0,1,80.67
4547-FZJWE,55,1,1,3,59.45,3157.0,0,57.4
7422-WNBTY,33,1,0,0,93.35,3092.0,0,93.7
0842-IWYCP,46,1,0,2,44.95,2168.9,0,47.15
3521-HTQTV,34,1,2,2,26.1,980.35,0,28.83
3744-ZBHON,3,1,0,0,20.2,65.95,0,21.98
3373-DIUUN,30,1,2,1,21.25,711.9,0,23.73
8383-SGHJU,33,1,1,0,59.4,1952.8,0,59.18
7607-QKKTJ,45,1,1,3,95.0,4368.85,0,97.09
7707-PYBBH,40,1,0,1,61.9,2647.1,0,66.18
8984-HPEMB,71,1,2,0,118.65,8477.6,0,119.4
4349-GFQHK,1,1,0,0,54.35,54.35,1,54.35
4139-DETXS,72,0,2,2,64.45,4528.0,0,62.89
9779-DPNEJ,22,1,0,0,80.15,1790.65,0,81.39
9805-FILKB,46,1,1,2,20.2,845.6,0,18.38
5793-YOLJN,55,1,2,1,21.0,1210.3,0,22.01
0673-IGUQO,1,1,0,1,20.45,20.45,0,20.45
4123-FCVCB,12,1,1,1,75.85,854.45,0,71.2
8819-IMISP,31,1,0,0,80.45,2429.1,0,78.36
7802-EFKNY,5,0,0,0,24.95,100.4,1,20.08
8311-UEUAB,67,1,2,0,75.5,5229.45,0,78.05
5858-EAFCZ,1,1,0,1,44.45,44.45,0,44.45
8035-BUYVG,40,0,1,0,42.35,1716.45,1,42.91
1163-ONYEY,41,1,0,3,74.55,3023.55,0,73.75
9787-XVQIU,1,1,0,0,75.3,75.3,1,75.3
8945-MUQUF,51,1,1,0,94.8,4837.6,1,94.85
5656-MJEFC,42,0,2,3,48.15,2032.3,0,48.39
6082-OQFBA,23,1,1,1,19.65,436.9,0,19.0
8051-HJRLT,1,1,0,0,70.55,70.55,1,70.55
8974-OVACP,1,1,0,1,20.15,20.15,0,20.15
4010-YLMVT,56,1,0,3,106.6,5893.95,0,105.25
1379-FRVEB,15,1,0,0,91.0,1430.05,0,95.34
8612-GXIDD,12,1,2,2,25.4,313.0,0,26.08
6288-CHQJB,54,1,2,2,69.95,3871.85,0,71.7
8160-HOWOX,7,1,0,0,66.85,458.1,0,65.44
3023-GFLBR,33,1,0,3,86.15,2745.7,1,83.2
6648-INWPS,16,1,0,0,20.15,341.35,0,21.33
4223-BKEOR,21,1,1,1,64.85,1336.8,0,63.66
4079-VTGLK,30,1,2,0,74.85,2181.75,0,72.72
1763-WQFUK,3,1,0,1,50.5,147.75,0,49.25
1391-UBDAR,11,1,0,0,72.9,818.45,0,74.4
8894-JVDCV,62,1,1,3,115.05,7133.45,0,115.06
2023-VQFDL,18,1,0,0,19.0,348.8,0,19.38
1345-GKDZZ,6,1,0,1,19.55,128.6,0,21.43
2014-MKGMH,46,1,1,0,101.1,4674.4,0,101.62
5628-FCGYG,21,1,0,0,84.1,1737.45,0,82.74
2560-WBWXF,68,1,2,2,24.15,1498.85,0,22.04
0248-IPDFW,1,1,0,0,50.1,50.1,0,50.1
7978-DKUQH,25,1,0,0,74.6,1797.75,0,71.91
4335-UPJSI,24,1,2,1,19.75,498.1,0,20.75
0524-IAVZO,30,1,0,0,85.0,2624.25,1,87.48
2737-YNGYW,2,1,0,0,80.55,184.1,1,92.05
1784-EZDKJ,51,1,1,2,106.8,5498.8,0,107.82
9297-FVVDH,57,1,2,0,84.5,4845.4,0,85.01
8007-YYPWD,15,1,2,2,25.05,369.1,0,24.61
7101-HRBLJ,72,1,2,2,83.7,6096.9,0,84.68
5159-YFPKQ,2,1,0,0,75.8,160.75,1,80.38
6635-CPNUN,28,1,0,3,96.6,2684.35,0,95.87
4021-RQSNY,29,1,0,0,98.5,3004.15,1,103.59
5453-YBTWV,70,1,2,3,101.1,6994.8,0,99.93
5039-LZRQT,13,1,1,1,20.2,273.25,0,21.02
2931-VUVJN,59,1,1,0,94.05,5483.9,0,92.95
9061-TIHDA,13,1,0,0,95.25,1233.65,1,94.9
8699-ASUFO,7,1,0,1,74.4,527.9,1,75.41
6418-PIQSP,62,1,2,1,81.0,4985.9,0,80.42
8220-OCUFY,21,1,1,0,60.25,1258.35,0,59.92
3995-WFCSM,2,1,0,0,60.85,111.4,0,55.7
1895-QTKDO,1,1,0,3,43.95,43.95,0,43.95
2038-OEQZH,4,1,0,0,86.05,308.1,0,77.03
1178-PZGAB,19,1,1,3,20.25,383.65,0,20.19
7927-AUXBZ,30,1,0,0,85.15,2555.9,1,85.2
2626-VEEWG,67,1,2,3,19.4,1284.2,0,19.17
2878-RMWXY,72,1,2,3,102.65,7550.3,0,104.87
1657-DYMBM,53,1,2,3,19.9,1110.05,0,20.94
7311-MQJCH,5,1,1,0,19.55,99.6,0,19.92
7375-WMVMT,71,1,2,3,95.5,6707.15,0,94.47
1136-XGEQU,50,1,1,3,84.15,4164.4,0,83.29
2530-FMFXO,56,1,2,0,103.2,5873.75,0,104.89
6844-DZKRF,2,1,0,3,50.2,109.25,0,54.62
4695-WJZUE,2,1,0,0,88.55,179.25,1,89.62
7619-ODSGN,24,1,0,0,54.75,1338.15,1,55.76
5970-GHJAW,46,1,2,3,19.95,862.4,0,18.75
8879-XUAHX,71,1,2,0,116.25,8564.75,0,120.63
3689-MOZGR,29,0,0,0,31.2,926.2,0,31.94
4195-PNGZS,69,1,2,2,24.45,1718.2,0,24.9
5003-XZWWO,71,1,2,3,84.2,5956.85,0,83.9
3988-RQIXO,1,1,0,0,91.3,91.3,1,91.3
7622-FWGEW,56,1,2,2,85.65,4824.45,0,86.15
6922-NCEDI,56,1,1,1,21.2,1238.65,0,22.12
2514-GINMM,1,1,0,0,79.5,79.5,1,79.5
9891-NQDBD,28,1,1,1,25.55,672.2,0,24.01
6131-IUNXN,19,1,0,1,20.2,382.2,0,20.12
8548-AWOFC,66,1,0,0,63.85,4264.6,0,64.62
9798-DRYDS,17,1,1,1,61.95,1070.7,0,62.98
8532-UEFWH,52,1,2,1,25.75,1345.85,0,25.88
6296-DDOOR,19,1,1,0,58.2,1045.25,0,55.01
7951-VRDVK,36,1,1,2,85.85,3003.55,0,83.43
5931-FLJJF,7,1,0,1,70.1,467.55,1,66.79
4815-YOSUK,72,1,1,3,104.9,7537.5,0,104.69
2659-VXMWZ,67,1,1,0,111.3,7482.1,1,111.67
0380-NEAVX,34,1,1,0,99.85,3343.15,0,98.33
3207-OYBWH,57,1,0,2,95.25,5427.05,1,95.21
4285-GYRQC,7,1,0,0,86.25,587.1,1,83.87
7216-EWTRS,1,1,0,0,100.8,100.8,1,100.8
4365-MSDYN,8,1,0,2,19.55,161.15,0,20.14
7036-TYDEC,69,1,2,0,104.0,7028.5,0,101.86
5802-ADBRC,50,1,1,1,104.4,5232.9,0,104.66
8076-FEZKJ,10,1,1,1,19.5,225.85,0,22.58
5197-YPYBZ,12,1,2,3,25.25,274.7,0,22.89
8337-MSSXB,14,1,0,0,86.3,1180.95,1,84.35
4312-GVYNH,70,0,2,2,49.85,3370.2,0,48.15
8495-LJDFO,64,1,0,2,108.95,7111.3,0,111.11
0839-JTCUD,66,1,2,3,89.9,5958.85,0,90.29
5494-WOZRZ,71,1,2,3,82.0,5999.85,0,84.5
1302-UHBDD,20,1,0,0,89.95,1648.45,0,82.42
2234-EOFPT,72,1,2,2,79.35,5753.25,0,79.91
8619-IJNDK,71,1,2,3,64.05,4492.9,0,63.28
8378-LKJAF,38,1,0,3,101.15,3956.7,0,104.12
8182-BJDSI,28,1,0,0,89.95,2625.55,1,93.77
2528-HFYZX,17,1,0,0,76.45,1233.4,1,72.55
1153-GNOLC,33,0,1,0,39.1,1309.0,0,39.67
3298-QEICA,23,0,2,1,34.6,813.45,0,35.37
0788-DXBFY,58,1,1,0,19.55,1108.8,0,19.12
3597-YASZG,70,1,2,2,104.45,7349.35,0,104.99
3496-LFSZU,4,1,0,0,70.5,294.2,0,73.55
5242-UOWHD,45,1,2,1,20.35,929.2,0,20.65
2482-CZGBB,10,1,0,0,70.0,740.0,1,74.0
6479-SZPLM,36,1,2,3,19.45,754.5,0,20.96
8097-VBQTZ,54,1,0,1,69.9,3883.3,0,71.91
4500-HKANN,23,1,2,1,59.7,1414.2,0,61.49
9917-KWRBE,41,1,1,3,78.35,3211.2,0,78.32
3420-ZDBMA,5,1,0,1,71.45,371.6,0,74.32
2212-LYASK,27,0,1,3,45.85,1246.4,0,46.16
1393-IMKZG,1,1,0,0,95.85,95.85,0,95.85
8069-RHUXK,67,0,2,3,35.7,2545.7,0,38.0
3398-GCPMU,72,1,2,3,89.55,6448.85,0,89.57
2908-WGAXL,56,1,2,3,24.95,1468.9,0,26.23
3378-AJRAO,44,1,1,0,24.85,1013.6,0,23.04
1013-QCWAM,66,1,0,0,100.8,6690.75,0,101.38
0866-QLSIR,34,1,1,1,64.4,2088.75,1,61.43
6050-FFXES,69,1,2,2,105.35,7240.65,0,104.94
7181-BQYBV,1,1,0,0,102.45,102.45,1,102.45
0362-RAOQO,40,1,2,3,19.65,830.25,0,20.76
9554-DFKIC,30,1,0,2,54.45,1588.7,0,52.96
5527-ACHSO,11,1,0,1,70.5,829.3,0,75.39
0829-DDVLK,15,1,1,3,20.1,302.45,0,20.16
1399-UBQIU,11,1,0,0,69.35,712.25,0,64.75
1813-JLKWR,64,1,1,2,19.8,1336.65,0,20.89
0336-PIKEI,72,1,2,2,74.4,5360.75,0,74.45
7322-OCWHC,72,1,2,2,93.05,6735.05,0,93.54
9537-VHDTA,1,1,0,1,51.2,51.2,0,51.2
4957-TIALW,15,1,1,3,65.6,1010.0,0,67.33
2054-PJOCK,60,1,1,3,80.55,4847.05,0,80.78
9150-HEPMB,56,1,1,1,52.7,3019.7,0,53.92
9030-QGZNL,8,1,2,1,20.85,161.65,0,20.21
6204-IEUXJ,3,1,0,3,80.1,217.55,1,72.52
3126-WQMGH,49,1,0,3,52.15,2583.75,0,52.73
4529-CKBCL,2,1,0,0,80.2,146.05,1,73.03
2506-CLAKW,6,1,0,2,98.15,567.45,1,94.58
7176-WRTNX,70,1,2,2,114.95,7711.25,0,110.16
1583-IHQZE,12,1,0,1,112.95,1384.75,1,115.4
5732-IKGQH,52,1,1,2,104.45,5481.25,0,105.41
9239-GZHZE,72,1,2,3,113.65,8124.2,0,112.84
7205-BAIAD,40,1,2,2,20.6,827.3,0,20.68
0151-ONTOV,1,1,0,1,70.9,70.9,1,70.9
4140-MUHUG,3,1,0,0,86.85,220.95,1,73.65
0093-EXYQL,40,1,0,0,91.55,3673.6,0,91.84
8064-RAVOH,1,1,0,0,49.85,49.85,0,49.85
0219-QAERP,30,1,1,3,19.8,576.65,0,19.22
0320-JDNQG,23,1,0,0,99.85,2331.3,1,101.36
7180-PISOG,1,1,0,0,74.5,74.5,1,74.5
9168-INPSZ,44,1,0,0,104.15,4495.65,0,102.17
3571-RFHAR,65,1,0,0,109.15,6941.2,1,106.79
0015-UOCOJ,7,1,0,0,48.2,340.35,0,48.62
5334-AFQJB,72,1,2,3,25.1,1789.9,0,24.86
2754-SDJRD,8,1,0,3,100.15,908.55,0,113.57
9578-VRMNM,16,1,0,3,65.2,1043.35,1,65.21
1587-FKLZB,66,1,0,3,99.5,6822.15,1,103.37
6140-QNRQQ,1,1,0,1,71.55,71.55,1,71.55
8963-JLGJT,3,1,0,1,55.9,157.55,0,52.52
4307-KTUMW,53,1,0,0,93.9,5029.2,1,94.89
1465-LNTLJ,8,1,0,3,64.4,581.7,0,72.71
5440-FLBQG,69,1,2,2,108.4,7318.2,1,106.06
2135-DQWAQ,5,1,0,1,85.3,420.45,0,84.09
4056-QHXHZ,72,1,2,1,107.45,7576.7,0,105.23
7470-MCQTK,13,0,0,2,48.75,633.4,1,48.72
7488-MXJIV,4,1,0,0,85.65,321.65,1,80.41
7401-JIXNM,54,1,2,3,91.3,4965.0,0,91.94
9339-FIIJL,72,1,2,2,85.95,6151.9,0,85.44
2027-FECZV,12,1,0,0,106.7,1253.9,1,104.49
2672-DZUOY,1,0,0,0,25.15,25.15,1,25.15
4706-DGAHW,1,1,0,0,45.2,45.2,0,45.2
3870-MQAMG,54,1,1,0,110.35,5893.15,1,109.13
6670-MFRPK,69,1,2,3,79.2,5420.65,0,78.56
6177-PEVRA,48,1,2,3,55.5,2627.35,0,54.74
4800-CZMPC,48,1,1,3,103.25,5037.55,1,104.95
4813-HQMGZ,8,1,0,0,90.25,743.75,0,92.97
7579-KKLOE,71,1,2,1,91.25,6589.6,0,92.81
7377-DMMRI,2,1,0,0,47.8,92.45,1,46.22
8402-EIVQS,67,1,1,3,100.9,6733.15,0,100.49
4947-DSMXK,34,1,0,2,97.7,3410.0,0,100.29
7245-NIIWQ,3,1,0,0,69.85,199.85,0,66.62
0002-ORFBO,9,1,1,1,65.6,593.3,0,65.92
3324-OIRTO,71,1,1,2,104.65,7288.4,0,102.65
5414-OFQCB,57,1,2,3,90.45,5229.8,0,91.75
4967-WPNCF,72,0,2,2,63.7,4464.8,0,62.01
8552-OBVRU,48,1,0,0,104.5,5068.05,0,105.58
8499-BRXTD,18,1,1,1,20.1,401.85,0,22.33
9154-QDGTH,43,1,1,3,104.3,4451.85,0,103.53
8197-BFWVU,72,1,2,2,93.25,6688.95,0,92.9
2577-GVSIL,35,1,1,2,73.45,2661.1,0,76.03
9367-OIUXP,4,1,0,1,20.7,73.05,0,18.26
6770-UAYGJ,49,1,2,1,25.25,1211.65,0,24.73
6463-HHXJR,71,1,2,2,100.5,7030.65,0,99.02
7928-VJYAB,11,1,0,0,90.6,1020.2,0,92.75
1187-WILMM,63,1,2,3,89.4,5597.65,0,88.85
9776-OJUZI,65,1,0,2,95.45,6223.3,0,95.74
1306-RPWXZ,49,1,2,3,20.45,1024.65,0,20.91
8949-JTMAY,29,1,0,3,98.6,2933.2,1,101.14
2774-LVQUS,15,1,0,0,83.05,1258.3,1,83.89
3097-PYWXL,4,1,0,0,19.95,82.9,0,20.72
2266-SJNAT,72,1,1,3,109.15,7789.6,0,108.19
0869-PAPRP,26,1,0,3,85.7,2067.0,0,79.5
4238-JSSWH,35,1,0,2,102.05,3452.55,0,98.64
2972-YDYUW,57,1,1,0,94.7,5468.95,0,95.95
1104-FEJAM,28,1,0,0,64.4,1802.15,0,64.36
2809-ILCYT,25,1,1,1,26.8,733.55,0,29.34
5499-ECUTN,47,1,1,3,66.05,3021.45,0,64.29
4981-FLTMF,57,1,0,2,65.2,3687.85,0,64.7
9121-PHQSR,16,1,0,3,85.05,1391.15,0,86.95
3113-IWHLC,5,1,0,1,55.8,274.35,0,54.87
3211-ILJTT,17,1,0,2,70.4,1214.05,1,71.41
4612-THJBS,56,1,1,2,104.75,5510.65,1,98.4
4277-BWBML,72,1,2,2,19.95,1322.85,0,18.37
4094-NSEDU,21,1,0,0,94.25,1973.75,1,93.99
0234-TEVTT,48,0,1,3,45.0,2196.3,0,45.76
4304-TSPVK,68,1,2,2,114.9,7843.55,0,115.35
1552-AAGRX,30,1,0,2,106.4,3211.9,0,107.06
2637-FKFSY,3,1,0,1,46.1,130.15,0,43.38
9796-MVYXX,14,0,2,1,39.7,692.35,0,49.45
7874-ECPQJ,4,1,0,2,20.05,85.5,0,21.38
0020-INWCK,71,1,2,3,95.75,6849.4,0,96.47
7089-RKVSZ,8,1,1,1,24.4,203.95,0,25.49
2683-JXWQQ,61,0,0,2,33.6,2117.2,0,34.71
9548-ZMVTX,72,1,2,2,90.45,6565.85,0,91.19
8739-XNIKG,5,1,0,0,84.0,424.75,0,84.95
9755-JHNMN,49,1,2,2,67.4,3306.85,0,67.49
3981-QSVQI,8,1,0,2,19.7,168.9,0,21.11
2789-HQBOU,3,1,0,0,80.35,253.8,0,84.6
9424-CMPOG,9,1,2,1,19.6,197.4,0,21.93
5067-WJEUN,67,1,2,2,54.2,3838.2,0,57.29
3450-WXOAT,46,1,0,3,45.2,2065.15,0,44.89
9251-WNSOD,67,1,1,1,75.1,5064.45,0,75.59
6974-DAFLI,55,1,1,0,19.7,1140.05,0,20.73
2616-UUTFK,33,1,0,2,72.75,2447.45,0,74.17
7064-JHXCE,62,1,2,3,20.05,1263.9,0,20.39
5103-MHMHY,1,1,0,1,45.95,45.95,1,45.95
7989-AWGEH,49,0,0,0,39.2,1838.15,0,37.51
4373-VVHQL,1,1,0,0,44.75,44.75,0,44.75
4559-UWIHT,14,1,0,0,82.65,1185.0,0,84.64
7268-IGMFD,18,1,0,2,93.9,1743.9,0,96.88
1846-XWOQN,1,1,0,0,70.15,70.15,1,70.15
0235-KGSLC,1,1,0,3,85.55,85.55,1,85.55
6650-BWFRT,72,1,2,3,117.15,8529.5,0,118.47
9570-KYEUA,64,1,2,3,99.25,6549.45,0,102.34
6993-YGFJV,69,1,2,2,112.55,7806.5,0,113.14
2712-SYWAY,1,1,0,0,25.7,25.7,0,25.7
0730-BGQGF,71,1,2,3,90.3,6287.3,0,88.55
5498-IBWPI,66,1,1,3,49.4,3251.85,0,49.27
9101-NTIXF,2,1,0,1,19.4,50.6,0,25.3
0013-SMEOE,71,1,2,2,109.7,7904.25,0,111.33
9314-QDMDW,11,1,1,0,61.25,729.95,0,66.36
9308-ANMVE,47,1,0,0,55.3,2654.05,0,56.47
2884-GBPFB,35,1,0,0,70.3,2416.55,1,69.04
3757-NJYBX,32,1,0,2,106.35,3520.75,1,110.02
3413-DHLPB,60,1,0,2,103.75,5969.95,0,99.5
7649-PHJVR,11,1,1,1,19.5,226.8,0,20.62
6114-TCFID,29,0,1,3,39.5,1082.75,0,37.34
3787-TRIAL,21,0,0,0,26.05,565.75,0,26.94
2573-GYRUU,48,1,0,3,91.05,4370.75,0,91.06
5156-UMKOW,3,0,0,1,29.65,90.05,0,30.02
1247-QBVSH,43,1,0,1,50.2,2169.4,0,50.45
6734-GMPVK,5,1,0,0,105.3,550.6,0,110.12
9822-OAOVB,1,1,0,0,55.45,55.45,0,55.45
6161-ERDGD,71,1,1,0,85.45,6300.85,0,88.74
1226-JZNKR,8,1,1,0,19.8,160.05,0,20.01
7318-EIVKO,8,1,0,0,59.25,436.6,0,54.58
3771-PZOBW,20,1,0,3,90.7,1781.35,0,89.07
5136-KCKGI,33,1,1,1,103.7,3467.0,1,105.06
8231-BSWXX,71,1,1,3,79.05,5552.5,0,78.2
6486-LHTMA,31,1,1,0,90.7,2835.5,0,91.47
4083-BFNYK,38,1,1,3,95.0,3591.25,0,94.51
3722-WPXTK,1,1,0,0,88.35,88.35,1,88.35
7389-KBFIT,2,0,0,1,30.25,63.75,0,31.88
7176-WIONM,12,0,0,2,49.85,617.15,0,51.43
5141-ZUVBH,9,1,0,2,93.0,870.25,0,96.69
1089-HDMKP,11,1,0,0,54.55,601.25,0,54.66
7623-HKYRK,6,1,0,1,19.7,111.65,0,18.61
0310-SUCIN,71,1,1,2,84.8,6046.1,0,85.16
5197-PYEPU,42,1,1,3,94.45,3923.8,0,93.42
2929-ERCFZ,8,1,0,0,94.2,777.3,1,97.16
7548-SEPYI,5,1,0,0,96.25,512.45,1,102.49
8835-VSDSE,2,1,0,0,70.7,141.45,1,70.72
6619-RPLQZ,45,1,2,1,20.85,892.15,0,19.83
3275-RHRNE,28,0,1,3,60.0,1682.05,0,60.07
3503-TYDAY,43,1,0,0,80.45,3398.9,0,79.04
6901-GOGZG,60,1,2,0,84.95,4984.85,0,83.08
1623-NLDOT,42,0,1,1,33.55,1445.3,1,34.41
7021-XSNYE,7,0,2,3,49.65,305.55,0,43.65
9621-OUPYD,25,1,1,2,20.2,507.9,0,20.32
9898-KZQDZ,40,1,0,3,94.55,3640.45,1,91.01
8982-NHAVY,27,1,1,2,100.5,2673.45,0,99.02
4307-KWMXE,10,0,0,0,35.75,389.8,0,38.98
0141-YEAYS,27,1,0,2,86.45,2401.05,0,88.93
2450-ZKEED,11,1,1,2,53.8,651.55,0,59.23
3694-DELSO,4,0,0,3,38.55,156.1,0,39.02
3893-JRNFS,68,0,0,2,39.9,2796.35,0,41.12
9603-OAIHC,1,1,0,0,70.05,70.05,0,70.05
1133-KXCGE,18,1,1,1,20.1,407.05,0,22.61
5236-PERKL,57,1,2,2,112.95,6465.0,1,113.42
0142-GVYSN,26,1,0,0,20.3,511.25,0,19.66
1049-FYSYG,17,0,0,3,35.65,646.05,0,38.0
7854-FOKSF,1,0,0,0,35.9,35.9,1,35.9
2519-FAKOD,38,1,0,2,99.25,3777.15,1,99.4
8406-LNMHF,59,1,1,3,82.95,4903.15,0,83.1
1821-BUCWY,30,1,2,1,55.65,1653.85,0,55.13
8263-JQAIK,2,0,0,1,24.45,47.5,1,23.75
0023-UYUPN,50,1,1,0,25.2,1306.3,0,26.13
8314-DPQHL,9,0,1,1,50.8,463.6,0,51.51
1465-WCZVT,3,1,0,1,19.65,60.65,0,20.22
9481-SFCQY,14,1,0,3,59.8,824.85,0,58.92
6360-SVNWV,31,1,0,3,73.55,2094.65,0,67.57
0567-GGCAC,7,1,0,0,61.4,438.9,0,62.7
7089-IVVAZ,8,1,0,2,103.35,847.3,1,105.91
8884-MRNSU,17,1,1,2,19.9,329.75,0,19.4
2171-UDMFD,32,1,0,3,19.45,674.55,0,21.08
9050-IKDZA,2,1,0,1,81.5,162.55,0,81.28
2205-YMZZJ,7,1,0,0,84.8,546.95,1,78.14
9802-CAQUT,72,1,2,3,109.55,7887.25,0,109.55
1254-IZEYF,31,1,0,0,99.95,3186.65,1,102.8
0187-WZNAB,27,1,0,1,74.4,1972.35,0,73.05
9492-TOKRI,18,1,0,3,90.0,1527.35,1,84.85
1475-VWVDO,7,1,0,0,74.9,490.55,0,70.08
9221-OTIVJ,14,1,0,0,104.85,1531.4,1,109.39
1357-MVDOZ,11,1,0,2,59.65,683.25,0,62.11
7602-MVRMB,72,1,2,2,110.45,8058.85,0,111.93
3325-FUYCG,28,1,1,0,106.1,2847.4,1,101.69
5908-QMGOE,15,1,0,3,74.2,1133.9,1,75.59
1197-BVMVG,4,1,0,0,74.45,294.45,0,73.61
5406-KGRMX,71,1,2,0,24.55,1719.15,0,24.21
8481-YYXWG,5,1,0,0,89.35,461.7,1,92.34
5968-HYJRZ,47,1,2,1,24.55,1160.45,0,24.69
5198-EFNBM,57,1,1,0,90.65,5199.8,0,91.22
7516-GMHUV,50,1,2,3,105.05,5163.3,0,103.27
7140-ADSMJ,8,1,0,3,20.45,162.3,0,20.29
2230-XTUWL,48,1,2,1,19.55,883.35,0,18.4
7706-YLMQA,70,1,1,2,19.7,1341.5,0,19.16
2585-KTFRE,1,1,0,2,70.45,70.45,0,70.45
7994-UYIVZ,8,1,0,2,85.65,659.45,0,82.43
2609-IAICY,1,1,0,0,77.15,77.15,1,77.15
1740-CSDJP,1,0,0,2,35.25,35.25,1,35.25
7717-BICXI,60,1,2,1,20.55,1205.05,0,20.08
6559-RAKOZ,49,1,1,0,97.95,4917.9,0,100.37
2636-OHFMN,4,0,0,0,48.55,201.0,1,50.25
4716-MRVEN,29,1,1,1,20.0,599.3,0,20.67
2143-LJULT,67,1,2,3,25.25,1733.15,0,25.87
1323-OOEPC,53,1,0,3,98.4,5149.5,1,97.16
3200-MNQTF,67,1,2,3,70.9,4677.1,0,69.81
6164-HXUGH,6,1,0,1,19.85,119.3,0,19.88
5630-IXDXV,47,1,0,0,106.35,4849.1,0,103.17
0320-DWVTU,53,1,2,1,99.5,5424.25,0,102.34
9135-MGVPY,69,1,2,1,84.7,5878.9,0,85.2
1212-GLHMD,3,1,0,1,86.05,244.85,0,81.62
7878-JGDKK,4,1,0,1,44.55,220.75,0,55.19
1088-AUUZZ,56,1,2,3,75.85,4261.2,0,76.09
0397-GZBBC,59,1,0,2,93.85,5574.75,1,94.49
6614-YWYSC,61,1,2,2,25.0,1501.75,0,24.62
9588-OZDMQ,2,1,0,0,45.0,89.75,0,44.88
7641-EUYET,46,1,0,0,100.7,4541.2,1,98.72
6476-EPYZR,12,1,0,1,20.5,255.5,0,21.29
9921-ZVRHG,14,1,0,0,80.45,1072.0,1,76.57
1174-FGIFN,28,1,1,0,90.45,2509.25,0,89.62
6620-HVDUJ,24,1,0,2,60.45,1440.75,0,60.03
4701-MLJPN,31,1,0,0,55.25,1715.65,1,55.34
1032-MAELW,68,1,1,0,78.45,5333.35,0,78.43
7641-TQFHN,39,1,2,1,100.55,3895.35,0,99.88
1552-TKMXS,42,1,0,3,20.35,869.9,0,20.71
9206-GVPEQ,13,0,0,0,54.45,706.85,1,54.37
8622-ZLFKO,6,1,0,0,90.75,512.25,0,85.38
1596-BBVTG,35,1,0,3,75.35,2636.05,1,75.32
6188-UXBBR,38,1,1,3,20.25,814.75,0,21.44
2333-KWEWW,18,1,2,3,20.05,388.6,0,21.59
5702-SKUOB,4,1,0,1,19.6,93.45,0,23.36
1134-YWTYF,27,1,0,0,53.8,1389.85,0,51.48
6061-GWWAV,41,1,1,1,70.2,2894.55,0,70.6
0679-TDGAK,50,1,1,0,75.5,4025.6,0,80.51
6585-WCEWR,72,1,2,0,20.35,1354.4,0,18.81
9067-YGSCA,70,1,1,3,26.05,1856.4,0,26.52
9067-SQTNS,44,1,1,2,20.6,926.0,0,21.05
8433-WXGNA,2,1,0,0,75.7,189.2,1,94.6
1776-SPBWV,34,1,1,2,20.1,682.1,0,20.06
8735-SDUFN,72,1,2,2,24.3,1778.7,0,24.7
9668-PUGNU,71,1,2,0,24.5,1816.2,0,25.58
9405-GPBBG,64,1,2,3,110.5,7069.25,0,110.46
1926-QUZNN,72,1,2,2,25.25,1841.2,0,25.57
3707-GNWHM,1,1,0,1,74.25,74.25,1,74.25
7016-NVRIC,29,1,1,2,90.1,2656.7,0,91.61
5829-NVSQN,23,1,1,2,68.75,1689.45,0,73.45
9565-AXSMR,52,1,2,1,19.2,1054.75,0,20.28
8922-LIEGH,25,1,0,0,89.7,2187.55,1,87.5
8869-LIHMK,64,1,2,2,115.1,7334.05,0,114.59
8245-UMPYT,16,1,0,0,96.4,1581.2,1,98.82
5186-SAMNZ,1,1,0,2,69.5,69.5,1,69.5
0447-RXSGD,24,1,0,2,99.65,2404.85,0,100.2
4927-WWOOZ,2,1,0,0,91.45,171.45,0,85.72
5788-YPOEG,34,1,2,1,84.75,2839.45,0,83.51
5373-SFODM,36,1,0,3,85.25,3132.75,1,87.02
0661-KBKPA,53,1,1,1,78.75,3942.45,0,74.39
9081-WWXKP,47,1,2,3,20.25,873.4,0,18.58
0784-ZQJZX,72,1,2,3,19.9,1529.65,0,21.25
3133-PZNSR,72,1,2,3,97.75,6991.6,0,97.11
5766-ZJYBB,1,1,0,1,19.4,19.4,1,19.4
8931-GJJIQ,9,1,0,0,83.3,803.3,1,89.26
4277-PVRAN,8,1,0,2,80.1,679.3,1,84.91
0022-TCJCI,45,1,1,3,62.7,2791.5,1,62.03
0722-SVSFK,7,1,0,0,100.4,715.0,0,102.14
3612-YVGSJ,71,1,2,3,24.45,1681.6,0,23.68
9825-YCXWZ,41,1,1,2,101.1,4016.2,0,97.96
5397-NSKQG,67,0,2,3,50.9,3281.65,0,48.98
8565-HBFNN,69,1,1,3,107.2,7317.1,0,106.04
2000-DHJUY,70,1,2,2,92.2,6474.45,0,92.49
0203-HHYIJ,25,1,1,2,25.3,676.35,1,27.05
8670-ERCJH,72,1,2,2,113.4,8164.1,0,113.39
7758-UJWYS,34,0,2,0,40.55,1325.85,0,39.0
2050-ONYDQ,65,1,2,3,26.0,1654.85,0,25.46
